sensor_id,x_m,y_m,z_m,theta_deg,phi_deg,e_theta_x,e_theta_y,e_theta_z,e_phi_x,e_phi_y,e_phi_z,radius_m
142,9.662765440845659,-8.108022917566164,3.14498464279568,76.0,320.0,0.1853229237929349,-0.15550439700334695,-0.9702957262759965,0.6427876096865396,0.7660444431189778,0.0,13.0
143,11.853136541501543,-4.314188883799611,3.14498464279568,76.0,339.99999999999994,0.22733222010154655,-0.08274216140661597,-0.9702957262759965,0.34202014332566943,0.9396926207859081,0.0,13.0
144,12.968332653377715,0.0,0.906834158673628,86.0,0.0,0.06975647374412523,0.0,-0.9975640502598242,-0.0,1.0,0.0,13.0
145,12.186246498275978,4.435430992803196,0.906834158673628,86.0,20.0,0.06554964362940045,0.023858119147858958,-0.9975640502598242,-0.3420201433256687,0.9396926207859084,0.0,13.0
146,9.93431916563839,8.335883547884556,0.906834158673628,86.0,40.0,0.053436559083262024,0.044838597018148095,-0.9975640502598242,-0.6427876096865393,0.766044443118978,0.0,13.0
147,6.484166326688859,11.230905522552355,0.906834158673628,86.0,59.99999999999999,0.03487823687206262,0.060410878340834646,-0.9975640502598242,-0.8660254037844386,0.5000000000000001,0.0,13.0
148,2.2519273326375884,12.771314540687753,0.906834158673628,86.0,80.0,0.012113084546138426,0.06869671616600706,-0.9975640502598242,-0.984807753012208,0.17364817766693041,0.0,13.0
149,-2.251927332637587,12.771314540687753,0.906834158673628,86.0,100.0,-0.012113084546138417,0.06869671616600706,-0.9975640502598242,-0.984807753012208,-0.1736481776669303,0.0,13.0
150,-6.484166326688855,11.230905522552357,0.906834158673628,86.0,119.99999999999999,-0.0348782368720626,0.06041087834083465,-0.9975640502598242,-0.8660254037844387,-0.4999999999999998,0.0,13.0
151,-9.934319165638389,8.33588354788456,0.906834158673628,86.0,140.0,-0.05343655908326202,0.04483859701814811,-0.9975640502598242,-0.6427876096865395,-0.7660444431189779,0.0,13.0
152,-12.186246498275976,4.435430992803198,0.906834158673628,86.0,160.0,-0.06554964362940044,0.02385811914785897,-0.9975640502598242,-0.3420201433256689,-0.9396926207859083,0.0,13.0
153,-12.968332653377715,1.5881627074237119e-15,0.906834158673628,86.0,180.0,-0.06975647374412523,8.542704229054935e-18,-0.9975640502598242,-1.2246467991473532e-16,-1.0,0.0,13.0
154,-12.186246498275978,-4.435430992803195,0.906834158673628,86.0,200.0,-0.06554964362940045,-0.023858119147858955,-0.9975640502598242,0.34202014332566866,-0.9396926207859084,0.0,13.0
155,-9.93431916563839,-8.335883547884556,0.906834158673628,86.0,220.0,-0.053436559083262024,-0.044838597018148095,-0.9975640502598242,0.6427876096865393,-0.766044443118978,0.0,13.0
156,-6.484166326688863,-11.230905522552353,0.906834158673628,86.0,239.99999999999997,-0.034878236872062644,-0.06041087834083464,-0.9975640502598242,0.8660254037844385,-0.5000000000000004,0.0,13.0
157,-2.251927332637587,-12.771314540687753,0.906834158673628,86.0,260.0,-0.012113084546138419,-0.06869671616600706,-0.9975640502598242,0.984807753012208,-0.17364817766693033,0.0,13.0
158,2.2519273326375826,-12.771314540687754,0.906834158673628,86.0,280.0,0.012113084546138395,-0.06869671616600706,-0.9975640502598242,0.9848077530122081,0.17364817766692997,0.0,13.0
159,6.484166326688859,-11.230905522552355,0.906834158673628,86.0,300.0,0.03487823687206262,-0.060410878340834646,-0.9975640502598242,0.8660254037844386,0.5000000000000001,0.0,13.0
160,9.934319165638387,-8.33588354788456,0.906834158673628,86.0,320.0,0.05343655908326201,-0.044838597018148116,-0.9975640502598242,0.6427876096865396,0.7660444431189778,0.0,13.0
161,12.186246498275974,-4.435430992803204,0.906834158673628,86.0,339.99999999999994,0.06554964362940043,-0.02385811914785901,-0.9975640502598242,0.34202014332566943,0.9396926207859081,0.0,13.0
